sid,gid,gname,sname,fname,pinyin,abbr,tid,tname,pid,pname,nickname,company,join_day,height,birth_day,star_sign_12,star_sign_48,birth_place,speciality,hobby,experience,catch_phrase,weibo_uid,weibo_verifier,blood_type,tieba_kw,status
50008,50,CKG,谯玉珍,谯 玉珍,Qiao YuZhen,QYZ,501,C,5001,CKG48 一期生,小黑猫、点点,重庆丝芭文化传媒有限公司,2017-10-27,165,12.26,摩羯座,王者摩羯座，王者的一周，12.26-1.2,中国 四川 ,脑门大、声音特别,睡觉听音乐看电影、宅在家看恐怖片,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）<br>2018.07.28 CKG48 TOP16 第十二名,大家好，我是CKG48 Team C的谯玉珍。,6372319768,a28ad50d,-,ckg48,99
50009,50,CKG,冉蔚,冉 蔚,Ran Wei,RW,501,C,5001,CKG48 一期生,软软、蔚蔚,重庆丝芭文化传媒有限公司,2017-10-27,160,05.21,双子座,金牛双子座，活力的交界，5.19-5.24,中国 四川 ,抓娃娃、吃,ACG、吃、躺着,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）<br>2018.07.28 CKG48 TOP16 第一名,大家好，我是CKG48 Team C的冉蔚。,6372316528,a28ad50d,-,ckg48,99
50010,50,CKG,田倩兰,田 倩兰,Tian QianLan,TQL,501,C,5001,CKG48 一期生,田田、倩倩、兰兰,重庆丝芭文化传媒有限公司,2017-10-27,160,01.17,摩羯座,摩羯水瓶座，神秘幻想的交界，1.17-1.22,中国 四川 ,盐对应、面瘫脸,冥想、打坐、思考人生,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）,大家好，我是CKG48 Team C的田倩兰。,6375478846,a28ad50d,-,ckg48,99
50011,50,CKG,陶菀瑞,陶 菀瑞,Tao WanRui,TWR,501,C,5001,CKG48 一期生,魔王、Neko,重庆丝芭文化传媒有限公司,2017-10-27,160,06.25,巨蟹座,同理心巨蟹座，同理心的一周，6.25-7.2,中国 四川 ,吃不胖、做游戏、做diy、国画,画画、唱歌、跳舞、做美食、做衣服、拍照、lolita、汉服,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）,大家好，我是CKG48 Team C的陶菀瑞。,6375479269,a28ad50d,B,ckg48,99
50012,50,CKG,伍寒琪,伍 寒琪,Wu HanQi,WHQ,501,C,5001,CKG48 一期生,五七七,重庆丝芭文化传媒有限公司,2017-10-27,162,04.07,白羊座,星星白羊座，星星的一周，4.3-4.10,中国 四川 ,珠算、黑暗料理,做表情包、吃各种辣,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）<br>2018.07.28 CKG48 TOP16 第九名,大家好，我是CKG48 Team C的伍寒琪。,6195675196,a28ad50d,-,ckg48,99
50013,50,CKG,王梦竹,王 梦竹,Wang MengZhu,WMZ,501,C,5001,CKG48 一期生,盟主、崔崔,重庆丝芭文化传媒有限公司,2017-10-27,163,12.29,摩羯座,王者摩羯座，王者的一周，12.26-1.2,中国 辽宁 ,反射弧特长、照顾小孩、傻笑,看恐怖片、玩雪、傻笑,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）<br>2018.07.28 CKG48 TOP16 第十五名,大家好，我是CKG48 Team C的王梦竹。,6371378759,a28ad50d,-,ckg48,99
50014,50,CKG,王娱博,王 娱博,Wang YuBo,WYB,501,C,5001,CKG48 一期生,灯灯、博博、博子、鸭脖,重庆丝芭文化传媒有限公司,2017-10-27,169,07.10,巨蟹座,个性巨蟹座，个性的一周，7.3-7.10,中国 江苏 ,宅舞、游戏、睡觉,宅舞、游戏、动漫、cosplay、发呆、看恐怖片,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）,大家好，我是CKG48 Team C的王娱博。,6371429440,fbd2bd61,-,ckg48,99
50040,50,CKG,徐楚雯,徐 楚雯,Xu ChuWen,XCW,501,C,5002,CKG48 二期生,蛙蛙、蠢蠢、雯雯、小翠,重庆丝芭文化传媒有限公司,2018-04-07,167,10.26,天蝎座,强烈天蝎座，强烈的一周，10.26-11.2,中国 江西 ,篮球、憋笑、放空,唱歌、跳舞、射箭、做黑暗料理,2018.04.07 加入CKG48 二期生<br>2018.04.07 加入CKG48 预备生队<br>2018.05.18 升格加入CKG48&nbsp;Team&nbsp;C,大家好，我是CKG48 Team C的徐楚雯。,6375473647,a28ad50d,B,ckg48,99
50041,50,CKG,徐慧玲,徐 慧玲,Xu HuiLing,XHL,501,C,5002,CKG48 二期生,小玲玲,重庆丝芭文化传媒有限公司,2018-04-07,163,10.21,天秤座,天秤天蝎座，戏剧与批评的交界，10.19-10.25,中国 重庆 ,话痨、自言自语、脱口秀,猫、游戏、动漫、吐槽,2018.04.07 加入CKG48 二期生<br>2018.04.07 加入CKG48 预备生队<br>2018.05.18 升格加入CKG48&nbsp;Team&nbsp;C,大家好，我是CKG48 Team C的徐慧玲。,6519204388,4c05702c,O,ckg48,99
50015,50,CKG,熊心瑶,熊 心瑶,Xiong XinYao,XXY,501,C,1006,SNH48 六期生,心瑶、Haruka、苞谷,重庆丝芭文化传媒有限公司,2016-04-20,158,01.19,摩羯座,摩羯水瓶座，神秘幻想的交界，1.17-1.22,中国 重庆 ,长笛、日语、化学、植物学,偶像鉴赏、电子竞技,2016.01.18 加入SNH48 六期生<br>2016.04.20 移籍GNZ48 Team NIII队（TeamNIII)<br>2017.07.29 GNZ48 TOP16 第十名<br>2017.10.27 兼任CKG48 TeamC队（TeamC）,大家好，我是GNZ48 TeamNIII 兼任CKG48 Team C的熊心瑶。,5887697862,8ca38cb0,AB,ckg48,99
50016,50,CKG,曾佳,曾 佳,Zeng Jia,ZJ,501,C,5001,CKG48 一期生,佳佳、sora,重庆丝芭文化传媒有限公司,2017-10-27,156,10.24,天蝎座,天秤天蝎座，戏剧与批评的交界，10.19-10.25,中国 重庆 ,跳宅舞、摄影,跳舞、摄影、游戏、宅,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）<br>2018.07.28 CKG48 TOP16 第八名,大家好，我是CKG48 Team C的曾佳。,6372319635,a28ad50d,O,ckg48,99
50017,50,CKG,左欣,左 欣,Zuo Xin,ZX,501,C,5001,CKG48 一期生,欣儿、小欣、洋芋,重庆丝芭文化传媒有限公司,2017-10-27,150,12.14,射手座,泰坦神射手座，巨人的一周，12.11-12.18,中国 重庆 ,笑声魔性、舞蹈,睡觉、看推理剧、唱歌、玩游戏,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）,大家好，我是CKG48 Team C的左欣。,6372320741,a28ad50d,-,ckg48,99
50045,50,CKG,曹露丹,曹 露丹,Cao LuDan,CLD,502,K,5003,CKG48 三期生,卤蛋、蛋蛋,重庆丝芭文化传媒有限公司,2018-09-01,161,05.23,双子座,金牛双子座，活力的交界，5.19-5.24,中国 重庆 ,唱歌、笑声独特、一秒冷场,汉服、电竞、舞蹈,2018.09.01 加入CKG48 三期生<br>2018.09.01 加入CKG48 预备生<br>2018.11.03 升格加入CKG48 Team K,大家好，我是CKG48 Team K的曹露丹。,6666189651,a0a3f07e,A,ckg48,99
50020,50,CKG,邓倩,邓 倩,Deng Qian,DQ,502,K,5001,CKG48 一期生,倩姐,重庆丝芭文化传媒有限公司,2017-10-27,159,05.21,双子座,金牛双子座，活力的交界，5.19-5.24,中国 四川 ,尤克里里,唱歌,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的邓倩。,6195807918,1fdc4807,A,ckg48,99
50037,50,CKG,戴紫薇,戴 紫薇,Dai ZiWei,DZW,502,K,5002,CKG48 二期生,嘴嘴、紫薇、Davy,重庆丝芭文化传媒有限公司,2018-04-07,163,02.20,双鱼座,水瓶双鱼座，敏感的交界，2.16-2.22,中国 重庆 ,中国舞、脸特长,游泳、尤克里里、游戏,2018.04.07 加入CKG48 二期生<br>2018.04.07 加入CKG48 预备生队<br>2018.11.03 升格加入CKG48 Team K,大家好，我是CKG48 Team K的戴紫薇。,6375474490,a28ad50d,B,ckg48,99
50046,50,CKG,方琪,方 琪,Fang Qi,FQ,502,K,5003,CKG48 三期生,小番茄,重庆丝芭文化传媒有限公司,2018-09-01,162,06.12,双子座,追寻双子座，追寻的一周，6.11-6.18,中国 江西 ,英语、补刀,连连看、lolita、尤克里里,2018.09.01 加入CKG48 三期生<br>2018.09.01 加入CKG48 预备生<br>2018.11.03 升格加入CKG48 Team K,大家好，我是CKG48 Team K的方琪。,6666213760,a0a3f07e,O,ckg48,99
50047,50,CKG,郭爽,郭 爽,Guo Shuang,GS,502,K,5003,CKG48 三期生,小郭、爽儿、爽爽,重庆丝芭文化传媒有限公司,2018-09-01,164,06.19,双子座,双子巨蟹座，神奇的交界，6.19-6.24,中国 四川 ,跳舞、主持、诗歌朗诵,电子竞技、棋牌竞技、睡觉、吃东西,2018.09.01 加入CKG48 三期生<br>2018.09.01 加入CKG48 预备生<br>2018.11.03 升格加入CKG48 Team K,大家好，我是CKG48 Team K的郭爽。,6666235165,a0a3f07e,-,ckg48,99
50022,50,CKG,郝婧怡,郝 婧怡,Hao JingYi,HJY,502,K,5001,CKG48 一期生,静静、果酱,重庆丝芭文化传媒有限公司,2017-10-27,171,02.23,双鱼座,心灵双鱼座，心灵的一周，2.23-3.2,中国 陕西 ,舞蹈,舞蹈、游泳,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的郝婧怡。,6375472788,a28ad50d,B,ckg48,99
50023,50,CKG,韩林芹,韩 林芹,Han LinQin,HLQ,502,K,5001,CKG48 一期生,芹菜,重庆丝芭文化传媒有限公司,2017-10-27,163,04.21,金牛座,白羊金牛座，力量的交界，4.19-4.24,中国 四川 ,唱歌、吃零食、憋气,唱歌、旅游,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）<br>2018.07.28 CKG48 TOP16 第十名,大家好，我是CKG48 Team K的韩林芹。,6372316735,a28ad50d,AB,ckg48,99
50024,50,CKG,黄琬璎,黄 琬璎,Huang WanYing,HWY,502,K,5001,CKG48 一期生,樱桃小丸子、小樱桃、车厘子、撒库,重庆丝芭文化传媒有限公司,2017-10-27,160,03.24,白羊座,双鱼白羊座，新生的交界，3.19-3.24,中国 四川 ,画画、配音,画画、配音,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的黄琬璎。,6375474621,a28ad50d,A,ckg48,99
50025,50,CKG,刘炅然,刘 炅然,Liu JiongRan,LJR,502,K,1003,SNH48 三期生,怪兽,重庆丝芭文化传媒有限公司,2014-07-26,167,09.02,处女座,系统化处女座，系统化的一周，8.26-9.2,中国 山东 ,唱歌、表演,唱歌、看古装剧,2014.07.26 加入SNH48三期生<br>2014.09.05 加入SNH48TeamH队（TeamHII）<br>2015.07.25 SNH48第二届总决选第二十五名<br>2016.07.30 SNH48第三届总决选第十五名<br>2017.07.29 SNH48 GROUP第四届总决选第二十四名<br>2017.10.27 兼任CKG48 TeamK队（TeamK）<br>2018.05.20 移籍CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的刘炅然。,5230466807,48269f59,-,ckg48,99
50026,50,CKG,林舒晴,林 舒晴,Lin ShuQing,LSQ,502,K,5001,CKG48 一期生,甜甜、baby,重庆丝芭文化传媒有限公司,2017-10-27,158,05.28,双子座,自由双子座，自由的一周，5.25-6.2,中国 福建 ,睡眠时间特长,玩手机,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）<br>2018.07.28 CKG48 TOP16 第六名,大家好，我是CKG48 Team K的林舒晴。,6371378471,a28ad50d,-,ckg48,99
50027,50,CKG,李瑜璇,李 瑜璇,Li YuXuan,LYX,502,K,5001,CKG48 一期生,鲤鱼,重庆丝芭文化传媒有限公司,2017-10-27,171,11.07,天蝎座,深奥天蝎座，深奥的一周，11.3-11.11,中国 湖北 ,唱歌、跳舞、吃吃吃,唱歌、跳舞、电竞、美食,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）<br>2018.07.28 CKG48 TOP16 第十三名,大家好，我是CKG48 Team K的李瑜璇。,6195979405,a28ad50d,-,ckg48,99
50049,50,CKG,彭榆涵,彭 榆涵,Peng YuHan,PYH,502,K,5003,CKG48 三期生,宇航员、小虎牙,重庆丝芭文化传媒有限公司,2018-09-01,166,01.18,摩羯座,摩羯水瓶座，神秘幻想的交界，1.17-1.22,中国 湖南 ,芭蕾舞、唱歌、模仿,涂鸦、打斗地主、狼人杀、追剧,2018.09.01 加入CKG48 三期生<br>2018.09.01 加入CKG48 预备生<br>2018.11.03 升格加入CKG48 Team K,大家好，我是CKG48 Team K的彭榆涵。,6666201748,a0a3f07e,AB,ckg48,99
50029,50,CKG,田祯臻,田 祯臻,Tian ZhenZhen,TZZ,502,K,5001,CKG48 一期生,二蛙、一寒,重庆丝芭文化传媒有限公司,2017-10-27,163,03.03,双鱼座,独行侠双鱼座，独行侠的一周，3.3-3.10,中国 重庆 ,唱歌、讲道理,唱歌、跳舞,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）<br>2018.07.28 CKG48 TOP16 第十六名,大家好，我是CKG48 Team K的田祯臻。,6371381708,a28ad50d,-,ckg48,99
50030,50,CKG,吴晶晶,吴 晶晶,Wu JingJing,WJJ,502,K,5001,CKG48 一期生,小猪仔、晶晶,重庆丝芭文化传媒有限公司,2017-10-27,160,06.30,巨蟹座,同理心巨蟹座，同理心的一周，6.25-7.2,中国 湖南 ,画画,画画、睡觉、穿lo裙,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）<br>2018.07.28 CKG48 TOP16 第五名,大家好，我是CKG48 Team K的吴晶晶。,6195979290,a28ad50d,A,ckg48,99
50031,50,CKG,王露皎,王 露皎,Wang LuJiao,WLJ,502,K,1005,SNH48 五期生,饺子、鹿角,重庆丝芭文化传媒有限公司,2015-07-25,160,02.17,水瓶座,水瓶双鱼座，敏感的交界，2.16-2.22,中国 四川 ,画画、摄影、一秒变马云,画画、游戏、ACG、COSPLAY、摄影、宅舞,2015.07.25 加入SNH48五期生<br>2015.09.13 加入SNH48TeamH队（TeamHII）<br>2017.10.27 移籍CKG48 TeamK队（TeamK）<br>2018.07.28 CKG48 TOP16 第四名,大家好，我是CKG48 Team K的王露皎。,5682588352,b4a006b3,-,ckg48,99
50032,50,CKG,吴学雨,吴 学雨,Wu XueYu,WXY,502,K,5001,CKG48 一期生,小苹果、果果,重庆丝芭文化传媒有限公司,2017-10-27,164,04.15,白羊座,先锋白羊座，先锋的一周，4.11-4.18,中国 四川 ,主持、表演、吉他、朗诵、吃火锅、撸串、发呆,电影、话剧、唱歌、吃火锅、看书、写歌、写故事,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的吴学雨。,6195980318,a28ad50d,-,ckg48,99
50039,50,CKG,魏小燕,魏 小燕,Wei XiaoYan,WXY,502,K,5002,CKG48 二期生,小燕子、小卷毛,重庆丝芭文化传媒有限公司,2018-04-07,158,02.21,双鱼座,水瓶双鱼座，敏感的交界，2.16-2.22,中国 福建 ,智商爆表，琴棋书画都会一点,喜欢看美食视频，玩游戏,2018.04.07 加入CKG48 二期生<br>2018.04.07 加入CKG48 预备生队<br>2018.05.20 升格加入CKG48 Team K,大家好，我是CKG48 Team K的魏小燕。,6375479794,a28ad50d,-,ckg48,99
50044,50,CKG,周桐冉,周 桐冉,Zhou TongRan,ZTR,502,K,5002,CKG48 二期生,铜锣烧、Fos磷,重庆丝芭文化传媒有限公司,2018-04-07,163,06.04,双子座,语言双子座，新语言的一周，6.3-6.10,中国 山东 ,一秒变脸，笑声延续时间长,唱歌、发呆、看动漫、打游戏,2018.04.07 加入CKG48 二期生<br>2018.04.07 加入CKG48 预备生队<br>2018.11.03 升格加入CKG48 Team K,大家好，我是CKG48 Team K的周桐冉。,6195978388,a28ad50d,B,ckg48,99
50036,50,CKG,赵泽慧,赵 泽慧,Zhao ZeHui,ZZH,502,K,5001,CKG48 一期生,慧慧、泽慧、慧儿、酸奶,重庆丝芭文化传媒有限公司,2017-10-27,168,04.25,金牛座,展现金牛座，展现的一周，4.25-5.2,中国 陕西 ,能吃能喝身体好、脑洞大、睫毛特长、素描,看电影、听音乐、跳舞、聊天,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的赵泽慧。,6371571978,1fdc4807,O,ckg48,99
50050,50,CKG,田密,田 密,Tian Mi,TM,504,预备生,5003,CKG48 三期生,sweeet、小森,重庆丝芭文化传媒有限公司,2018-09-01,158,01.15,摩羯座,支配摩羯座，支配的一周，1.10-1.16,中国 重庆 ,捧场王、夸人、反射弧特长,看书,2018.09.01 加入CKG48 三期生<br>2018.09.01 加入CKG48 预备生,大家好，我是CKG48 预备生田密。,6666210276,a0a3f07e,-,ckg48,99
50042,50,CKG,余梦露,余 梦露,Yu MengLu,YML,504,预备生,5002,CKG48 二期生,杏仁露、小小鱼,重庆丝芭文化传媒有限公司,2018-04-07,162,12.30,摩羯座,王者摩羯座，王者的一周，12.26-1.2,中国 四川 ,数学分析、高等代数、高等几何、离散数学、 尤克里里,刷题、看书、思考,2018.04.07 加入CKG48 二期生<br>2018.04.07 加入CKG48 预备生队,大家好，我是CKG48 预备生余梦露。,6376740033,1fdc4807,A,ckg48,99
50051,50,CKG,赵思雨,赵 思雨,Zhao SiYu,ZSY,504,预备生,5003,CKG48 三期生,猴子、小葵,重庆丝芭文化传媒有限公司,2018-09-01,167,05.07,金牛座,老师金牛座，老师的一周，5.3-5.10,中国 四川 ,唱歌、吃零食、一秒尴尬,唱歌、跳舞、表演,2018.09.01 加入CKG48 三期生<br>2018.09.01 加入CKG48 预备生,大家好，我是CKG48 预备生赵思雨。,6666421597,a0a3f07e,O,ckg48,99
50002,50,CKG,李恩锐,李 恩锐,Li EnRui,LER,501,C,5001,CKG48 一期生,恩锐、RIO,重庆丝芭文化传媒有限公司,2017-10-27,161,05.18,金牛座,纯真金牛座，纯真的一周，5.11-5.18,中国 贵州 ,打扫卫生、做饭,表演、看书,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）,大家好，我是CKG48 Team C的李恩锐。,6195676604,a28ad50d,B,ckg48,44
50005,50,CKG,李泽亚,李 泽亚,Li ZeYa,LZY,501,C,5001,CKG48 一期生,aya、卤蛋,重庆丝芭文化传媒有限公司,2017-10-27,168,12.27,摩羯座,王者摩羯座，王者的一周，12.26-1.2,中国 山东 ,德语、配音,多声系翻唱、偶像金属、民谣、紫色,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）,大家好，我是CKG48 Team C的李泽亚。,6195676361,a28ad50d,-,ckg48,44
50018,50,CKG,周源,周 源,Zhou Yuan,ZY,501,C,5001,CKG48 一期生,琳烯,重庆丝芭文化传媒有限公司,2017-10-27,161,10.24,天蝎座,天秤天蝎座，戏剧与批评的交界，10.19-10.25,中国 北京 ,舞蹈、模仿、特爱吃、做keep、平板支撑,吃,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamC队（TeamC）,大家好，我是CKG48 Team C的周源。,6372383233,fbd2bd61,-,ckg48,44
50019,50,CKG,艾芷亦,艾 芷亦,Ai ZhiYi,AZY,502,K,5001,CKG48 一期生,艾玛,重庆丝芭文化传媒有限公司,2017-10-27,156,05.08,金牛座,老师金牛座，老师的一周，5.3-5.10,中国 湖北 ,画画,睡觉,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）<br>2018.07.28 CKG48 TOP16 第七名,大家好，我是CKG48 Team K的艾芷亦。,6195676599,a28ad50d,A,ckg48,44
50021,50,CKG,樊曦月,樊 曦月,Fan XiYue,FXY,502,K,5001,CKG48 一期生,安妮、Anne,重庆丝芭文化传媒有限公司,2017-10-27,161,02.22,双鱼座,水瓶双鱼座，敏感的交界，2.16-2.22,中国 山西 ,唱歌、表演、素描,喜剧表演、拍照,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的樊曦月。,6376994973,1fdc4807,O,ckg48,44
50033,50,CKG,夏文倩,夏 文倩,Xia WenQian,XWQ,502,K,5001,CKG48 一期生,快快,重庆丝芭文化传媒有限公司,2017-10-27,163,09.20,处女座,处女天秤座，美的交界，9.19-9.24,中国 湖北 ,跳舞,吃、电竞游戏,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的夏文倩。,6371427031,fbd2bd61,-,ckg48,44
50034,50,CKG,章宇阳,章 宇阳,Zhang YuYang,ZYY,502,K,5001,CKG48 一期生,cheese、奶酪,重庆丝芭文化传媒有限公司,2017-10-27,163,08.18,狮子座,领导狮子座，领导的一周，8.11-8.18,中国 湖南 ,中国舞、hiphop,表演、跳舞,2017.10.27 加入CKG48 一期生<br>2017.10.27 加入CKG48 TeamK队（TeamK）,大家好，我是CKG48 Team K的章宇阳。,6196116778,1fdc4807,A,ckg48,44
